[1509886889.332160],log level:0,thread name:decision ,decision:is alive
[1509886889.332824],log level:0,thread name:log ,log:is alive
[1509886889.333354],log level:0,thread name:light ,light:is alive
[1509886889.337041],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.337779],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.341722],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.342449],log level:0,thread name:temp ,temp:is alive
[1509886889.342880],log level:0,thread name:decision ,decision:is alive
[1509886889.343370],log level:0,thread name:log ,log:is alive
[1509886889.348378],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.351743],log level:0,thread name:light ,light:is alive
[1509886889.356467],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.357387],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.359746],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.360454],log level:0,thread name:temp ,temp:is alive
[1509886889.363869],log level:0,thread name:decision ,decision:is alive
[1509886889.364134],log level:0,thread name:log ,log:is alive
[1509886889.367400],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.369211],log level:0,thread name:light ,light:is alive
[1509886889.374427],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.376582],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.377176],log level:0,thread name:temp ,temp:is alive
[1509886889.378162],log level:0,thread name:decision ,decision:is alive
[1509886889.378694],log level:0,thread name:log ,log:is alive
[1509886889.375008],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.384342],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.387434],log level:0,thread name:light ,light:is alive
[1509886889.391442],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.392376],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.393483],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.395958],log level:0,thread name:temp ,temp:is alive
[1509886889.397470],log level:0,thread name:decision ,decision:is alive
[1509886889.397649],log level:0,thread name:log ,log:is alive
[1509886889.402720],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.404376],log level:0,thread name:light ,light:is alive
[1509886889.408399],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.409433],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.411825],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.412368],log level:0,thread name:temp ,temp:is alive
[1509886889.413195],log level:0,thread name:decision ,decision:is alive
[1509886889.413656],log level:0,thread name:log ,log:is alive
[1509886889.417579],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.418904],log level:0,thread name:light ,light:is alive
[1509886889.424179],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.424846],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.425895],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.426147],log level:0,thread name:temp ,temp:is alive
[1509886889.426980],log level:0,thread name:decision ,decision:is alive
[1509886889.427447],log level:0,thread name:log ,log:is alive
[1509886889.430752],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.432133],log level:0,thread name:light ,light:is alive
[1509886889.435998],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.436621],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.438076],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.438729],log level:0,thread name:temp ,temp:is alive
[1509886889.440218],log level:0,thread name:decision ,decision:is alive
[1509886889.440666],log level:0,thread name:log ,log:is alive
[1509886889.445027],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.446152],log level:0,thread name:light ,light:is alive
[1509886889.450441],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.451080],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.452873],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.453802],log level:0,thread name:temp ,temp:is alive
[1509886889.454436],log level:0,thread name:decision ,decision:is alive
[1509886889.454595],log level:0,thread name:log ,log:is alive
[1509886889.458929],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.460339],log level:0,thread name:light ,light:is alive
[1509886889.465107],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.465917],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.466992],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.468048],log level:0,thread name:temp ,temp:is alive
[1509886889.469166],log level:0,thread name:decision ,decision:is alive
[1509886889.469689],log level:0,thread name:log ,log:is alive
[1509886889.473932],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.475078],log level:0,thread name:light ,light:is alive
[1509886889.482095],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.482734],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.483864],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.484119],log level:0,thread name:temp ,temp:is alive
[1509886889.484979],log level:0,thread name:decision ,decision:is alive
[1509886889.485460],log level:0,thread name:log ,log:is alive
[1509886889.489194],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.490218],log level:0,thread name:light ,light:is alive
[1509886889.493788],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.494832],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.496268],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.496789],log level:0,thread name:temp ,temp:is alive
[1509886889.497588],log level:0,thread name:decision ,decision:is alive
[1509886889.498049],log level:0,thread name:log ,log:is alive
[1509886889.501773],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.503049],log level:0,thread name:light ,light:is alive
[1509886889.506116],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.507072],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.508212],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.508867],log level:0,thread name:temp ,temp:is alive
[1509886889.509657],log level:0,thread name:decision ,decision:is alive
[1509886889.510059],log level:0,thread name:log ,log:is alive
[1509886889.513790],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.518758],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.519098],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.520935],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.524921],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.529383],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.530097],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.532022],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.535544],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.540687],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.541037],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.542682],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.546257],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.549844],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.550498],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.551645],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.554779],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.560714],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.561640],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.562889],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.568559],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.572535],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.573006],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.574276],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.577610],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.581243],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.581850],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.582908],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.587729],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.591708],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.592351],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.593826],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.597637],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.602454],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.603190],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.604406],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.608771],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.612542],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.613181],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.614243],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.617434],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.620991],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.621627],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.622830],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.626928],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.630603],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.630876],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.632963],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.637038],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.640938],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.641555],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.643008],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.647696],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.652259],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.652569],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.653750],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.657861],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.661996],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.662998],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.663884],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.668044],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.672053],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.672369],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.673675],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.677493],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.682712],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.685138],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.685977],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.697535],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.702737],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.704550],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.705609],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.711978],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.717040],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.717736],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.720888],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.725560],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.730391],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.730757],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.736669],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
